page,name,kcal,carbs_g,fat_g,protein_g,fiber_g,suspect,taco_match,taco_similarity
97,Rã (crua),73.62,0.0,0.3,16.54,,False,"Acelga, crua",0.333
97,Ravioli de carne -Frescarini®,282.0,51.1,12.3,3.1,,False,Estrogonofe de carne,0.25
97,Ravioli de ricota e espinafre,288.0,52.0,4.0,,,False,"Queijo, ricota",0.25
97,Recheio de ameixa -Moça Fiesta,312.0,59.5,6.1,,,False,"Ameixa, crua",0.2
97,Recheio de chocolate -Moça Fiesta,324.0,56.4,8.0,,,False,"Bolo, pronto, chocolate",0.167
97,Repolho (cozido),22.0,4.47,0.43,1.03,2.8,False,"Brócolis, cozido",0.333
98,"Requeijão-Danúhio® ""Light""",188.0,2.5,14.0,13.0,,False,Requeijão sem lactose,0.25
98,Requeijão -Ncstlé®,265.0,3.0,70.0,10.6,,False,Requeijão sem lactose,0.333
98,Requeijão -Poços de Caldas Danone®,288.0,,0.3,12.4,,False,Requeijão sem lactose,0.2
98,Rc(1ueijão com ervas finas- Danúbio®,184.0,2.5,13.5,13.0,,False,,0.0
98,Risoto de frango,178.41,26.17,3.16,10.5,1.33,False,Estrogonofe de frango,0.333
98,Risoto milanês -Maggi®,117.0,25.67,0.53,2.4,,False,,0.0
98,Risoto valligiana -Maggi® I,14.3,24.5,0.43,3.13,,False,,0.0
98,Rissólis de carne,415.56,39.0,24.34,9.67,1.77,False,Estrogonofe de carne,0.333
98,Rissólis de catupiri,391.63,32.74,23.79,0.51,1.23,False,,0.0
98,Rissólis de palmito,318.04,34.23,17.62,5.65,1.78,False,"Palmito, juçara, em conserva",0.25
98,Rocambole recheio cremoso de,368.0,60.65,10.11,,,False,"Queijo, requeijão, cremoso",0.2
98,Rocambole recheio de creme e,368.0,60.65,10.49,,,False,Creme de Leite,0.25
99,Rocambole recheio de goiaba,368.0,60.65,10.11,,,False,"Goiaba, doce em pasta",0.2
99,Rullles-Elma Chips®,530.0,50.6,33.5,6.5,,False,"Batata, frita, tipo chips, industrializada",0.143
99,Ruftles Ham -Elma Chips®,505.0,46.0,,6.1,,False,"Batata, frita, tipo chips, industrializada",0.125
99,Ruffles queijo -Elma Chips®,529.0,,,6.25,,False,"Queijo, mozarela",0.2
99,Ruftles rich cream -Elma Chips®,506.0,46.1,33.0,6.1,,False,"Biscoito, salgado, cream cracker",0.125
99,Sagu (cru),352.0,86.4,0.2,0.6,0.1,False,"Agrião, cru",0.333
99,Sagu com vinho tinto,146.67,31.03,0.04,0.16,0.12,False,,0.0
99,Sal refinado,0.0,0.0,0.0,0.0,0.0,False,"Manteiga, com sal",0.333
99,"Salada de frutas completa (laranja,",52.51,12.99,0.29,,,False,Salada,0.25
99,"maçã, pêra, kiwi)",0.7,1.26,0.43,,,False,"Kiwi, cru",0.25
99,"Salada de frutas simples (banana,",52.76,13.37,0.21,,,False,Salada,0.25
100,Salada de repolho com abacaxi e uva,123.66,,0.06,,,False,Salada,0.25
100,Salgadinho cebola -Fritex®,416.7,,,6.83,,False,"Cebola, crua",0.25
100,Salgadinho pizza -Fritex®,441.7,,,7.33,,False,,0.0
100,Salgadinho queijo -Fritex®,433.3,,,5.83,,False,"Queijo, mozarela",0.25
100,Salgadinho Snackitos -Fritex®,442.0,,,6.0,,False,,0.0
100,Salmão (cozido),117.0,0.0,4.33,18.3,0.0,False,"Brócolis, cozido",0.333
100,Salmão defumado,117.0,0.0,4.33,18.3,0.0,False,Salmão grelhado,0.333
100,Salsão,16.0,3.66,0.14,0.75,1.5,False,,0.0
100,Salsicha,320.0,2.56,27.24,11.3,0.0,False,,0.0
100,Salsicha de frango,257.0,6.8,19.5,12.9,0.0,False,Estrogonofe de frango,0.333
100,Salsicha de peru,226.0,1.5,17.7,14.3,0.0,False,"Peru, congelado, assado",0.25
101,Salsinha,36.0,6.34,0.79,2.98,4.1,False,,0.0
101,Salsinha seca,276.0,5.0,,22.4,33.0,False,"Carne, bovina, seca, cozida",0.2
101,Sálvia fresca,119.0,15.6,4.6,3.9,,False,"Lasanha, massa fresca, cozida",0.2
101,Sálvia seca,315.0,60.7,12.7,10.6,18.0,False,"Carne, bovina, seca, cozida",0.2
101,Sanduíche americano,193.94,12.74,11.29,10.88,0.73,False,,0.0
101,Sanduíche de calahresa,252.92,14.88,15.54,12.67,1.06,False,,0.0
101,Sanduíche de pernil,200.56,13.98,9.05,14.94,1.06,False,"Porco, pernil, assado",0.25
101,Sanduíche natural de atum,246.55,16.7,16.18,9.55,1.25,False,"Iogurte, natural",0.25
101,Sanduíche natural de frango,239.96,17.13,15.21,9.69,1.28,False,"Iogurte, natural",0.25
101,Sardinha enlatada com molho de,178.0,0.6,12.0,,,False,"Sardinha, assada",0.25
101,Sardinha escabeche,334.59,5.72,30.33,10.46,0.53,False,"Sardinha, assada",0.333
101,Sardinha filé em molho comestível,124.0,,5.0,,,False,"Pescada, filé, molho escabeche",0.333
101,Sashimi de atum,144.0,0.0,4.91,23.3,0.0,False,Atum enlatado,0.333
101,Sashimi de salmão,116.0,0.0,3.46,19.9,0.0,False,Salmão grelhado,0.333
102,Semente de abóbora com sal,446.0,53.8,19.4,18.6,35.9,False,"Manteiga, com sal",0.25
102,Semente de abóbora sem sal,446.0,53.8,19.4,18.6,35.9,False,"Manteiga, com sal",0.25
102,Semente de girassol,570.0,18.8,49.6,22.8,6.05,False,"Óleo, de girassol",0.333
102,Sobrccoxa de frango cozida com molho,201.25,1.38,13.49,,,False,"Empada, de frango, pré-cozida",0.333
102,Sobremesa láctea Galak -Nestlé®,180.0,22.0,8.7,3.4,,False,"Farinha, láctea, de cereais",0.167
102,Sobremesa láctea Prestígio -Nestlé®,163.0,,4.2,3.2,,False,"Farinha, láctea, de cereais",0.167
102,Sobremesa láctea pudim morango,140.2,24.05,3.93,,,False,"Morango, cru",0.2
102,Soja (cozida),173.0,9.93,8.98,16.6,6.27,False,"Pão, de soja",0.333
102,Soja (crua),416.0,30.2,19.9,36.5,16.5,False,"Pão, de soja",0.333
102,Soja à grega,85.83,6.71,4.82,5.1,2.38,False,"Pão, de soja",0.333
102,"Sopa brodo, carne macarrãozinbo",22.5,4.42,0.14,,,False,Estrogonofe de carne,0.2
103,"Sopa brodo, galinha e macarrãozinho •",24.0,4.41,0.24,,,False,"Caldo de galinha, tablete",0.167
103,Sopa creme de aspargos · Knorr®,25.0,4.2,0.56,0.72,,False,Creme de Leite,0.2
103,Sopa creme de cebola • Knorr®,25.0,4.36,0.44,0.72,,False,"Cebola, crua",0.2
103,Sopa creme de cebola -Maggi®,24.1,3.86,0.62,0.75,,False,"Cebola, crua",0.2
103,Sopa creme de ervilha,46.86,2.19,1.74,5.41,0.72,False,Creme de Leite,0.25
103,Sopa creme de ervilha · Maggi®,23.9,3.36,0.7,1.04,,False,Creme de Leite,0.2
103,Sopa creme de ervilha e bacon •,31.0,4.32,0.72,,,False,Creme de Leite,0.2
103,Sopa creme de ervilha e bacon,24.2,3.92,0.48,,,False,Creme de Leite,0.2
103,Sopa creme de espinafre • Knorr®,37.3,4.72,1.28,1.46,,False,Creme de Leite,0.2
103,Sopa creme de espinafre com biscoito·,53.6,7.73,1.67,,,False,Creme de Leite,0.2
103,Sopa creme de galinha -Maggi®,22.8,3.49,0.64,0.78,,False,Creme de Leite,0.2
103,Sopa creme de legumes -Maggi®,23.3,4.01,0.41,0.9,,False,Creme de Leite,0.2
103,Sopa creme de mandioquinha com,53.6,8.13,,,,False,Creme de Leite,0.25
103,Sopa creme de queijo -Knorr®,62.0,7.48,2.27,2.49,,False,Creme de Leite,0.2
103,Sopa creme de tomate,37.72,4.7,1.57,1.55,0.48,False,"Tomate, extrato",0.25
104,Sopa de carne conchinha -Maggi®,22.4,3.86,0.42,0.8,,False,Estrogonofe de carne,0.2
104,Sopa de carne espaguetinho -Knorr®,26.0,4.8,0.24,0.96,,False,Estrogonofe de carne,0.2
104,Sopa de carne cspaguetinho -Maggi®,20.7,3.56,0.4,0.72,,False,Estrogonofe de carne,0.2
104,"Sopa de carne, macarrão e legumes",34.6,6.92,0.23,,,False,"Macarrão, instantâneo",0.2
104,"Sopa de carne, macarrão e legumes",36.7,6.39,0.67,,,False,"Macarrão, instantâneo",0.2
104,"Sopa de cebola -Maggi® I 24,1o",3.86,0.62,,0.75,,False,"Cebola, crua",0.143
104,Sopa de ervilha macarrão e carne,32.0,5.0,0.53,,,False,"Macarrão, instantâneo",0.2
104,Sopa de feijão com macarrão,37.31,4.87,1.39,0.19,1.51,False,"Macarrão, instantâneo",0.25
104,Sopa de feijão macarrão bacon-Sopão /,37.0,6.56,0.54,,,False,"Macarrão, instantâneo",0.167
104,Sopa de feijão macarrão e couve,36.0,6.0,0.57,,,False,"Macarrão, instantâneo",0.2
104,Sopa de galinha com arroz -Maggi®,23.9,4.53,0.34,0.68,,False,Arroz carreteiro,0.2
104,Sopa de galinha com arroz e legumes,34.0,6.0,0.55,,,False,Arroz carreteiro,0.2
104,Sopa de galinha com arroz e legumes,36.0,6.07,7.8,,,False,Arroz carreteiro,0.2
105,Sopa de galinha conchinha -Maggi®,21.7,3.83,0.37,0.76,,False,"Caldo de galinha, tablete",0.167
105,Sopa de galinha espaguetinho-Knorr®,27.0,4.96,0.24,0.1,,False,"Caldo de galinha, tablete",0.167
105,Sopa de galinha Fideline -Maggi®,20.5,3.5,0.38,0.76,,False,"Caldo de galinha, tablete",0.167
105,Sopa de galinha macarrão e legumes,36.9,7.29,0.45,,,False,"Macarrão, instantâneo",0.2
105,Sopa de galinha macarrão e legumes,36.9,6.16,0.79,,,False,"Macarrão, instantâneo",0.2
105,Sopa de legumes e macarrão,33.59,5.47,,0.8,0.84,False,"Macarrão, instantâneo",0.25
105,"Sopa de legumes, carne e macarrão",66.57,4.1,4.03,3.56,0.57,False,"Macarrão, instantâneo",0.2
105,"Sopa divertida Disney carne, macarrão",28.2,4.92,0.55,,,False,"Macarrão, instantâneo",0.167
105,"Sopa divertida Disney galinha,",28.4,5.13,0.51,,,False,"Caldo de galinha, tablete",0.167
105,Sopa divertida Galinha Azul -Maggi®,23.8,4.24,0.33,0.98,,False,"Caldo de galinha, tablete",0.143
105,Sopa divertida Pintinho azul -Maggi®,24.7,4.23,0.44,0.98,,False,,0.0
105,Sopinha com pedaços carne e legumes-,76.7,6.19,4.28,,,False,Estrogonofe de carne,0.2
105,"Sopinha com pedaços carne, legumes e",72.4,6.71,4.28,,,False,Estrogonofe de carne,0.2
105,Sopinha com pedaços galinha e r,73.3,5.28,4.28,,,False,"Caldo de galinha, tablete",0.167
106,"Sopinha desidratada carne, legumes e",378.9,57.37,9.21,,,False,Estrogonofe de carne,0.2
106,"Sopinha desidratada com carne,",380.0,57.5,9.3,,,False,Estrogonofe de carne,0.25
106,Sopinha desidratada com pedaços,384.0,57.5,9.8,,,False,,0.0
106,Sopinha desidratada com pedaços,424.0,51.4,,,,False,,0.0
106,Sopinha desidratada cremosa carne,386.0,55.9,9.9,,,False,Estrogonofe de carne,0.2
106,"Sopinha desidratada cremosa carne,",394.0,57.3,10.2,,,False,Estrogonofe de carne,0.2
106,Sopinha desidratada cremosa galinha,419.0,55.9,14.4,,,False,"Caldo de galinha, tablete",0.167
106,Sopinha desidratada cremosa legumes,386.0,55.8,10.2,,,False,"Seleta de legumes, enlatada",0.167
106,Sopinha infantil com carne,87.0,6.0,0.3,7.4,0.2,False,Estrogonofe de carne,0.25
106,Sopinha infantil sem carne,37.0,8.5,3.7,1.6,0.5,False,Estrogonofe de carne,0.25
106,Sorvete Alfajor -Kibon®,387.7,33.0,,5.3,,False,,0.0
106,Sorvete Coupe Gourmande chocolate,204.0,30.6,7.1,,,False,"Bolo, pronto, chocolate",0.167
106,Sorvete Coupe Gourmande crocante- I,195.0,25.2,8.6,,,False,,0.0
106,Sorvete Coupe Gourmande pêssego,178.0,19.3,7.0,,,False,"Pêssego, Aurora, cru",0.167
106,Sorvete Coupe Gourmande pistache,221.0,24.1,11.5,,,False,,0.0
107,Sorvete Coupe Gourmande rum com I,89.0,24.2,7.4,,,False,,0.0
107,Sorvete de casquinha chocolate,307.3,35.0,16.3,,,False,"Bolo, pronto, chocolate",0.2
107,Sorvete de casquinha crocante,317.8,39.17,15.89,,,False,,0.0
107,Sorvete de massa abacaxi -Kibon®,202.0,34.2,6.8,2.7,,False,"Abacaxi, cru",0.2
107,Sorvete de massa abacaxi -Nestlé®,200.0,33.0,7.0,2.0,0.0,False,"Abacaxi, cru",0.2
107,Sorvete de massa brigadeiro-Kibon®,227.0,26.7,,3.5,,False,"Pastel, massa, crua",0.167
107,"Sorvete de massa brigadeiro-Nestlé® 20 I ,00",29.3,,,3.8,,False,"Pastel, massa, crua",0.111
107,Sorvete de massa chocolate -Kibon®,191.5,26.1,7.9,4.0,,False,"Bolo, pronto, chocolate",0.167
107,Sorvete de massa chocolate -Nestlé® I,88.0,24.5,8.0,4.7,,False,"Bolo, pronto, chocolate",0.143
107,Sorvete de massa chocolate branco,239.7,25.7,13.3,,,False,"Bolo, pronto, chocolate",0.167
107,Sorvete de massa chocolate com I,89.3,29.7,6.4,,,False,"Bolo, pronto, chocolate",0.167
107,Sorvete de massa coco -Kibon®,204.0,22.3,,3.8,,False,"Coco, água de",0.2
107,Sorvete de massa coco -Nestlé®,187.0,22.8,8.9,3.9,,False,"Coco, água de",0.2
107,"Sorvete de massa creme -Kibon® 20 I ,00",23.8,10.1,,3.7,,False,Creme de Leite,0.125
107,Sorvete de massa creme -Nestlé® I,92.0,24.0,,3.8,,False,Creme de Leite,0.167
108,Sorvete de massa creme com crocante-,223.9,28.6,10.3,,,False,Creme de Leite,0.2
108,Sorvete de massa crocante-Ncstlé®,202.0,29.5,7.6,3.9,,False,"Pastel, massa, crua",0.167
108,Sorvete de massa flocos -Kibon®,200.0,24.0,10.1,4.0,0.0,False,"Aveia, flocos, crua",0.167
108,Sorvete de massa flocos -Nestlé®,206.0,25.0,,3.9,,False,"Aveia, flocos, crua",0.167
108,Sorvete de massa lima limão-Kihon®,155.0,31.0,0.0,1.0,,False,"Pastel, massa, crua",0.143
108,Sorvete de massa manga -Nestlé®,150.0,34.3,1.0,1.0,,False,"Pastel, massa, crua",0.167
108,Sorvete de massa morango -Kibon®,178.5,24.3,7.7,3.0,,False,"Morango, cru",0.2
108,Sorvete de massa morango -Nestlé®,182.0,24.3,8.1,3.0,,False,"Morango, cru",0.2
108,"Sorvete de massa napolitano -Kibon® 191 ,60",24.5,8.8,,3.6,,False,"Pastel, massa, crua",0.125
108,"Sorvete de massa napolitano -Nestlé® 181, 00",24.6,7.9,,3.8,,False,"Pastel, massa, crua",0.125
108,Sorvete de massa passas ao rum,203.0,27.2,9.2,,,False,"Pastel, massa, crua",0.143
108,Sorvete de massa passas ao rum,189.0,26.1,7.7,,,False,"Pastel, massa, crua",0.143
108,Sorvete de massa Sem Parar,172.1,21.7,6.6,,,False,"Pastel, massa, crua",0.2
108,Sorvete de massa Sem Parar,209.5,23.6,8.87,,,False,"Pastel, massa, crua",0.2
108,Sorvete de massa Sem Parar,140.8,26.9,2.95,,,False,"Pastel, massa, crua",0.2
109,Sorvete de massa Sem Parar T,190.4,29.04,6.69,,,False,"Pastel, massa, crua",0.167
109,Sorvete de palito brigadeiro-Kibon®,346.4,29.8,19.4,3.3,,False,,0.0
109,Sorvete de palito Brigadeiro-Nestlé®,374.0,46.3,19.4,3.51,,False,,0.0
109,Sorvete de palito Chicabon chocolate,165.3,28.9,4.1,,,False,"Bolo, pronto, chocolate",0.167
109,Sorvete de palito Chocolate -Nestlé®,171.6,29.7,4.32,3.43,,False,"Bolo, pronto, chocolate",0.167
109,Sorvete de palito Chocroc-Nestlé®,435.1,31.1,32.77,3.88,,False,,0.0
109,Sorvete de palito Chokito -Nestlé®,303.4,28.6,19.31,3.79,,False,,0.0
109,Sorvete de palito coco -Kibon®,149.2,24.7,4.2,2.2,,False,"Coco, água de",0.2
109,Sorvete de palito coco-Nestlé®,149.2,23.2,5.23,2.15,,False,"Coco, água de",0.2
109,Sorvete de palito Cool Creations,340.2,28.87,23.71,,,False,,0.0
109,Sorvete de palito creme de papaya com,164.8,29.5,4.4,,,False,Creme de Leite,0.2
109,Sorvete de palito Dedito-Nestlé®,112.9,25.45,1.17,0.13,,False,,0.0
109,Sorvete de palito doce de leite -Kibon®,340.0,30.6,21.0,3.1,,False,"Doce, de leite, cremoso",0.333
109,Sorvete de palito Frutare Kipolpa,116.4,28.9,,,,False,,0.0
109,Sorvete de palito Frutare kiwi-Kibon®,112.8,27.1,,,,False,"Kiwi, cru",0.167
110,Sorvete de palito Frutare limão,88.0,22.0,0.0,,,False,"Limão, cravo, suco",0.167
110,Sorvete de palito Frutare morango,4.2,26.1,,,,False,"Morango, cru",0.2
110,Sorvete de palito Frutare soft limão,6.3,24.8,0.7,,,False,"Limão, cravo, suco",0.143
110,Sorvete de palito Frutilly chocolate,280.3,35.7,14.3,,,False,"Bolo, pronto, chocolate",0.167
110,Sorvete de palito Kid Banana-Nestlé®,175.0,27.67,5.67,3.0,,False,"Banana, da terra, crua",0.143
110,Sorvete de palito Mega -Nestlé®,360.2,33.9,22.5,5.25,,False,,0.0
110,Sorvete de palito Mega amêndoas,346.4,31.0,55.0,,,False,Leite de amêndoas,0.2
110,Sorvete de palito Milka branco,329.3,31.2,18.4,,,False,"Repolho, branco, cru",0.167
110,Sorvete de palito Milka chocolate ao,347.6,31.7,19.5,,,False,"Chocolate, ao leite",0.333
110,Sorvete de palito morango com leite,195.2,26.9,8.2,,,False,"Morango, cru",0.2
110,Sorvete de palito strawberry & white,329.9,24.74,23.71,,,False,,0.0
110,Sorvete de palito Tablito -Kibon®,407.6,28.4,30.3,3.5,,False,,0.0
110,Sorvete de palito Uni Duni Te- Yopa I,0.0,25.42,,,,False,,0.0
110,Sorvete de palito vanilla & almonds,349.0,,,,,False,,0.0
110,Sorvete de palito vanilla & milk,330.0,24.0,24.0,,,False,,0.0
111,Sorvete Eskibom -Kibon®,352.0,26.0,23.5,3.8,,False,,0.0
111,Sorvete Smash -Nestlé®,362.0,39.65,20.34,5.344,,False,,0.0
111,Sorvete Squizz limão -Nestlé® I,12.0,27.3,0.2,0.3,,False,"Limão, cravo, suco",0.143
111,Sorvete Squizz maracujá -Nestlé®,107.0,26.5,0.1,0.2,,False,"Maracujá, cru",0.2
111,Sorvete tijolo creme -Nestlé®,191.0,24.3,8.8,3.7,,False,Creme de Leite,0.2
111,Sorvete tijolo flocos -Nestlé®,206.0,25.0,,3.9,,False,"Aveia, flocos, crua",0.167
111,Sorvete tijolo napolitano -Nestlé®,186.0,24.7,,3.8,,False,,0.0
111,Sorvete tipo pavê -Kibon®,155.0,28.3,3.5,2.7,,False,"Arroz, tipo 1, cozido",0.167
111,Sorvete Toblerone -Kibon®,346.6,29.0,21.0,4.5,,False,,0.0
111,Sorvete Zoing baunilha com calda de,192.0,3.0,,,,False,"Ameixa, calda, enlatada",0.167
111,Sportade® tangerina,29.0,7.0,,,,False,"Tangerina, Poncã, crua",0.25
111,Sprite-Me Donald's®,30.5,7.5,,,,False,,0.0
111,Stiksy -Elma Chips®,383.0,80.7,1.7,,,False,"Batata, frita, tipo chips, industrializada",0.143
111,Suco de manga diluído -Tang®*,42.0,10.5,,,,False,"Cajá-Manga, cru",0.167
111,Suco de manga em pó -Tang®,350.0,87.5,,,,False,"Achocolatado, pó",0.2
112,Suco de tomate Heinz-Toma to juice,21.8,4.58,0.11,,,False,"Tomate, extrato",0.143
112,Suco de abacaxi-Yakult®,65.7,12.43,0.88,1.53,,False,"Abacaxi, cru",0.25
112,Suco de abacaxi adoçado pronto para,44.0,10.7,0.04,,,False,"Abacaxi, cru",0.167
112,Suco de abacaxi com hortelã c açúcar,46.61,11.9,0.18,0.18,0.52,False,Suco de laranja sem açúcar,0.333
112,Suco de abacaxi com hortelã sem,22.07,5.56,0.19,,,False,"Abacaxi, cru",0.25
112,Suco de abacaxi pronto para beber,37.2,9.0,,,,False,"Abacaxi, cru",0.167
112,Suco de goiaba light -Dei V alie®,10.0,4.0,,,1.0,False,"Goiaba, doce em pasta",0.125
113,Suco de laranja pronto para beber,34.0,8.0,,,,False,"Laranja, baía, suco",0.333
113,Suco de maçã-Yakult®,43.0,9.97,0.01,0.2,,False,"Banana, maçã, crua",0.2
113,Suco de maçã adoçado pronto para,43.0,10.7,0.02,,,False,"Bolo, mistura para",0.143
113,Suco de maçã light-Dei V alie®,15.0,5.0,,,1.0,False,"Banana, maçã, crua",0.125
113,Suco de manga light-Dei V alie®,15.0,5.0,,,,False,"Cajá-Manga, cru",0.125
113,Suco de maracujá diluído -Tang®*,42.0,10.5,,,,False,"Maracujá, suco concentrado, envasado",0.333
113,Suco de maracujá em pó -Tang®,350.0,8.0,7.5,,,False,"Maracujá, suco concentrado, envasado",0.333
113,Suc:u de melancia com açúcar,34.07,7.87,0.37,0.53,0.2,False,"Melancia, crua",0.2
114,Suco de morango-Yakult®,56.5,,0.27,1.48,,False,"Morango, cru",0.25
114,Suco de pêssego light-Dei Va lie®,10.0,5.0,,,1.0,False,"Laranja, baía, suco",0.125
114,Suco de pêssego natural pronto para,46.7,10.95,,,,False,"Iogurte, natural",0.167
114,Suco de tomate integral -Superbom®,24.0,4.55,,1.0,,False,"Tomate, extrato",0.2
114,Suco de uva diluído-Tang®*,42.0,10.5,,,,False,"Uva, suco concentrado, envasado",0.333
114,Suco de uva em pó-Tang®,350.0,87.5,,,,False,"Uva, suco concentrado, envasado",0.333
114,Suco de uva integral -Superbom®,61.6,15.1,,0.3,,False,"Uva, suco concentrado, envasado",0.333
114,Suco de uva pronto para beber,73.0,18.0,,,,False,"Uva, suco concentrado, envasado",0.286
114,Sucrilhos -Kcllogg's®,366.6,93.24,,3.33,3.33,False,Sucrilhos de milho,0.25
114,Sucrilhos nutriferro- Kellogg's®,375.0,91.0,,4.0,2.0,False,Sucrilhos de milho,0.2
114,Sullê de aspargos,178.53,8.04,12.05,9.57,0.37,False,,0.0
114,Sullê de espinafre,60.39,4.99,3.05,4.2,1.56,False,"Espinafre, Nova Zelândia, cru",0.2
115,Suflê de queijo,179.09,5.34,13.27,9.42,0.09,False,"Queijo, mozarela",0.333
115,Sundae calda de caramelo-Me,195.4,33.56,5.23,,,False,"Ameixa, calda, enlatada",0.167
115,Sundae calda de chocolate -Me,183.4,29.35,5.56,,,False,"Bolo, pronto, chocolate",0.167
115,Sundae calda de morango -Me,163.7,28.24,4.27,,,False,"Morango, cru",0.2
115,Sundac de chocolate -Kibon®,238.6,31.4,9.6,3.6,,False,"Bolo, pronto, chocolate",0.2
115,Sundac de morango -Kibon®,227.4,33.4,8.0,3.1,,False,"Morango, cru",0.25
115,Supligcn cm pó -Nestlé®,454.0,50.9,17.8,22.5,,False,"Achocolatado, pó",0.2
115,Supligcn cm pó longa vida -Ncstlé®,127.0,14.2,5.0,6.3,,False,"Achocolatado, pó",0.143
115,"Suquinho de frutas tropicais-Nestlé I 54,oo",12.4,0.1,,,,False,Geleia de frutas sem açúcar,0.111
115,Suquinho de laranja-Nestlé Baby®,47.0,,0.7,0.8,,False,"Laranja, baía, crua",0.167
115,Suquinho de laranja e cenoura-Nestlé,40.0,9.1,0.1,,,False,"Cenoura, cozida",0.2
115,Suquinho de maçã-Nestlé Baby®,54.0,13.5,,0.1,,False,"Banana, maçã, crua",0.167
115,Suquinho de pêra c abacaxi -Ncstlé,54.0,13.1,,,1.0,False,"Abacaxi, cru",0.167
115,Suquinho de uva -Nestlé Baby®,73.0,18.1,,0.2,0.6,False,"Uva, Itália, crua",0.167
115,Sushi de atum I,133.17,23.75,1.05,6.14,0.49,False,Atum enlatado,0.25
116,Sushi de salmão,128.52,23.75,0.81,5.57,0.49,False,Salmão grelhado,0.333
116,Suspiro,257.72,61.88,0.03,4.17,0.19,False,,0.0
116,Sustagem® qualquer sabor,390.0,65.0,3.5,23.5,,False,"Iogurte, sabor abacaxi",0.2
116,Taff Man-E-Yakult® I,65.4,,,,,False,,0.0
116,Tapioca (com queijo e coco ralado),430.53,62.2,18.94,7.58,4.37,False,"Queijo, mozarela",0.2
116,"Tapioca seca 341, 00",88.7,,0.01,0.19,0.7,False,"Tapioca, com manteiga",0.2
116,Tempero cm pasta alho e sal -Tempera I,0.0,1.9,,,,False,Tempero a base de sal,0.25
116,Tempero cm pasta completo com,26.0,4.9,0.2,,,False,"Goiaba, doce em pasta",0.167
116,Tempero em pasta completo sem,37.0,5.9,0.6,,,False,"Goiaba, doce em pasta",0.2
116,Tempero em pó completo com,129.0,13.8,7.3,,,False,"Achocolatado, pó",0.25
116,Tempero em pó completo sem,105.0,12.4,5.3,,,False,"Achocolatado, pó",0.25
116,"Tempero em pó sal, alho e salsa",160.0,16.6,10.2,,,False,Tempero a base de sal,0.333
116,Tempero Fondor -Maggi®,154.0,14.2,3.7,15.9,,False,Tempero a base de sal,0.2
116,Tempero grill -Maggi®,157.0,16.2,3.2,15.8,,False,Tempero a base de sal,0.2
117,Tempero refoga tudo alho -Maggi®,263.0,,0.7,4.0,,False,"Alho, cru",0.167
117,Tempero refoga tudo cebola -Maggi®,298.0,12.8,26.4,2.4,,False,"Cebola, crua",0.167
117,Tempero refoga tudo cebola e alho,297.0,15.1,25.9,,,False,"Alho, cru",0.167
117,Tic Tac® menta,408.0,,2.0,,,False,,0.0
117,Toddy®,395.0,90.0,2.4,4.0,,False,,0.0
117,Toddynho® I,0.0,15.0,2.5,3.0,,False,,0.0
117,Tofu,73.0,0.7,4.2,8.1,0.3,False,"Soja, queijo (tofu)",0.333
117,Tomate cereja,21.0,4.65,0.33,0.85,1.03,False,"Tomate, extrato",0.333
117,Tomate seco,799.42,84.45,53.38,8.58,10.41,False,"Tomate, extrato",0.333
117,Tomilho,276.0,63.9,7.43,9.11,18.6,False,,0.0
117,Tomilho fresco,95.0,15.1,2.5,3.0,,False,"Atum, fresco, cru",0.25
117,Tonyu maçã-Yakult®,59.7,,0.26,1.49,,False,"Banana, maçã, crua",0.2
117,Toranja,39.0,9.5,0.3,0.7,0.4,False,,0.0
117,'l'nt'tiUho tl1• niii'IIN l•'lhr·ntu~t •,350.0,74.4,0.6,,,False,,0.0
117,1,16.0,,,,,False,,0.0
118,Torrada glúten light- D'aosta® 3,17.0,56.2,0.8,19.3,,False,Bolo sem glúten,0.143
118,Torrada levemente salgada -Bi Tost®,388.0,74.2,5.2,11.1,,False,"Amêndoa, torrada, salgada",0.333
118,Torrada para canapé-Bauducco®,406.4,70.0,8.0,13.6,0.45,False,"Bolo, mistura para",0.167
118,"Torta de banana -Me Donald's® 224, I 0",8.9,26.36,,0.457,,False,"Banana, da terra, crua",0.1
118,Torta de camarão -Findus Nestlé®,320.0,26.9,20.0,8.0,,False,Camarão à baiana,0.2
118,Torta de frango,197.73,15.49,8.61,13.94,,False,Estrogonofe de frango,0.333
118,Torta de frango -Findus Nestlé®,329.0,25.6,21.0,8.9,,False,Estrogonofe de frango,0.2
118,"Torta de limão 341, 02 50, 16",13.26,0.68,3.98,6.63,0.68,False,"Limão, cravo, suco",0.125
118,Torta de maçã-Me Donald's® 3,13.2,36.0,14.0,2.65,,False,"Banana, maçã, crua",0.125
118,"Torta de morango 2 I I ,38 24, 12",11.27,0.92,3.57,4.36,0.22,False,"Morango, cru",0.143
118,"Torta de sardinha 217, 12",13.99,14.48,7.11,7.95,1.57,False,"Sardinha, assada",0.2
118,Torta de sorvete brigadeiro-Kibon®,220.6,27.5,10.4,4.2,,False,,0.0
118,Trigo para quibe,342.0,75.9,,12.3,18.3,False,"Cereais, mistura para vitamina, trigo, cevada e aveia",0.25
118,"Trio aveia, banana e mel-Grain Mills®",360.0,75.6,4.0,6.0,2.8,False,"Mel, de abelha",0.143
